Age,Gender,Region,District,Language Spoken by Student,Math Term 1,Physics Term 1,Chemistry Term 1,Math Term 2,Physics Term 2,Chemistry Term 2,Math Term 3,Physics Term 3,Chemistry Term 3,Attendance
17,Male,Northern,Jinja,Rukiga,92,100,77,52,81,100,90,98,91,0.92
16,Female,Northern,Mbale,Luganda,79,95,32,68,88,100,96,58,55,0.86
17,Male,Northern,Masindi,Rukiga,100,100,100,78,47,100,100,65,83,0.76
16,Male,Eastern,Mbale,Runyankole,75,62,95,64,62,100,89,61,100,0.83
15,Female,Western,Mpigi,Teso,85,68,100,81,28,69,78,50,49,0.86
15,Female,Northern,Mukono,Lusoga,94,76,76,95,82,100,50,17,100,0.89
15,Male,Northern,Lira,Langi,98,48,49,36,44,100,36,17,81,0.88
15,Female,Eastern,Jinja,Alur,71,97,73,44,73,90,63,84,96,0.85
16,Male,Central,Iganga,Lango,79,72,67,71,91,92,92,17,60,0.94
16,Male,Western,Soroti,Rukiga,69,100,61,78,63,100,47,35,100,0.76
15,Female,Central,Mbarara,Ateso,83,71,83,44,69,85,100,69,88,0.9
15,Female,Western,Kabale,Runyankole,100,34,100,98,37,100,94,17,78,0.77
17,Female,Central,Kasese,Luganda,45,97,89,52,76,100,56,17,47,0.89
15,Female,Central,Tororo,Luganda,63,98,26,63,88,96,58,35,79,0.96
15,Female,Northern,Mbarara,Luganda,76,84,52,77,26,100,23,59,100,0.94
17,Female,Eastern,Mbale,Luganda,61,17,92,75,55,49,74,38,59,0.99
15,Female,Northern,Arua,Runyankole,69,100,100,100,79,80,44,100,94,0.76
17,Male,Western,Ntungamo,Runyankole,56,99,95,68,51,87,93,81,80,0.87
15,Male,Northern,Kapchorwa,Rukonjo,77,100,65,57,94,91,75,100,66,0.86
17,Male,Central,Soroti,Rutooro,57,80,44,29,85,77,88,28,46,0.97
16,Male,Central,Wakiso,Luganda,89,100,81,47,76,80,78,100,86,0.8
16,Male,Central,Mbarara,Lumasaba,55,71,75,64,81,99,99,22,92,0.8
16,Female,Northern,Mbale,Lugbara,85,91,98,76,57,100,67,88,83,0.93
17,Male,Northern,Ntungamo,Luganda,46,100,68,64,85,78,28,98,89,0.92
17,Female,Eastern,Mbarara,Lumasaba,92,78,82,75,56,75,61,58,97,0.89
16,Female,Eastern,Mbarara,Luganda,84,64,56,60,73,76,100,79,52,0.86
17,Male,Northern,Amuru,Luganda,81,70,75,67,56,98,60,17,73,0.94
16,Male,Eastern,Mbale,Runyoro,81,84,91,86,73,93,65,86,49,0.94
15,Female,Northern,Kampala,Acholi,57,66,100,33,57,47,61,84,76,0.94
16,Female,Central,Tororo,Rukiga,71,78,65,56,72,100,83,63,81,0.99
17,Male,Central,Masindi,Luganda,53,57,38,45,77,63,54,75,42,0.94
15,Male,Central,Bushenyi,Luganda,54,39,69,61,70,70,61,30,79,0.92
17,Female,Western,Mbarara,Lumasaba,79,94,100,51,31,92,100,100,57,0.89
15,Female,Northern,Tororo,Acholi,60,100,45,44,89,100,36,44,93,0.76
17,Female,Eastern,Gulu,Luganda,59,100,100,73,54,100,75,94,88,0.95
17,Female,Northern,Kabarole,Luganda,66,100,93,36,85,81,62,87,89,0.9
16,Female,Northern,Mityana,Rutooro,73,48,100,67,54,65,79,53,100,0.86
15,Female,Western,Rukungiri,Lumasaaba,42,65,68,43,58,59,86,73,73,0.95
17,Male,Norternh,Mbale,Acholi,100,95,55,32,69,54,82,73,79,0.76
15,Female,Western,Tororo,Luganda,75,100,60,62,91,32,53,57,100,0.79
16,Male,Central,Lira,Acholi,64,63,98,84,87,100,79,74,70,0.88
15,Female,Western,Mbale,Luganda,90,77,98,80,61,100,97,84,93,0.99
17,Male,Central,Mbale,Luganda,88,84,49,45,78,100,91,50,65,0.95
15,Female,Central,Mbale,Acholi,82,79,97,67,82,100,93,53,100,0.79
17,Female,Northern,Lira,Acholi,55,97,71,32,72,87,88,48,61,0.76
16,Male,Eastern,Gulu,Luganda,79,100,35,61,100,78,75,28,79,0.91
15,Female,Eastern,Jinja,Japadhola,67,100,60,55,67,100,42,57,93,0.83
15,Female,Northern,Mityana,Luganda,86,81,48,95,92,100,80,17,96,0.87
17,Male,Central,Jinja,Luo,79,65,97,63,48,80,35,78,82,0.76
15,Male,Central,Kampala,Luganda,71,86,44,68,80,93,72,44,66,0.8
17,Male,Western,Kapchorwa,Alur,58,100,57,42,100,63,50,75,86,0.81
16,Female,Eastern,Kampala,Alur,62,35,93,56,73,83,83,39,54,0.86
16,Female,Western,Mbale,Luganda,88,44,88,67,56,74,75,17,91,0.88
17,Male,Eastern,Kisoro,Rukonjo,63,82,46,67,73,55,43,84,59,0.93
17,Male,Northern,Gulu,Lango,100,69,96,94,59,100,64,76,93,0.94
15,Male,Eastern,Mukono,Lumasaaba,96,100,70,50,82,100,42,36,90,0.85
17,Male,Northern,Gulu,Acholi,81,100,100,60,60,100,94,55,100,0.89
16,Male,Central,Mbarara,Luganda,49,56,100,67,52,96,85,66,54,0.99
17,Male,Eastern,Gulu,Luganda,100,92,41,86,62,82,100,83,86,0.98
17,Female,Western,Mpigi,Runyankole,79,70,57,69,72,46,74,35,57,0.86
16,Male,Central,Soroti,Acholi,84,100,89,57,47,100,46,69,100,0.93
16,Male,Central,Jinja,Rukiga,73,93,100,72,57,100,100,92,100,0.76
16,Female,Northern,Kabarole,Rutooro,100,49,59,70,12,100,93,17,88,0.93
17,Female,Central,Arua,Luganda,94,100,42,84,47,100,100,50,64,0.9
16,Female,Eastern,Mbarara,Luganda,88,70,81,51,42,80,84,63,38,0.78
17,Female,Northern,Kabale,Lugbara,73,89,38,66,41,94,67,72,92,0.91
17,Female,Western,Jinja,Runyankole,58,64,95,75,85,100,85,22,95,0.85
15,Male,Northern,Soroti,Luganda,100,100,52,67,100,87,89,65,53,0.91
16,Male,Northern,Lira,Runyoro,87,100,47,67,68,94,49,87,65,0.85
17,Female,Eastern,Lira,Acholi,41,62,100,61,51,94,50,57,72,0.86
15,Male,Northern,Lira,Runyoro,91,96,57,70,72,100,73,45,93,0.76
16,Female,Eastern,Gulu,Runyankole,62,87,100,65,82,100,48,96,100,0.9
15,Female,Central,Soroti,Luganda,33,63,86,38,91,82,82,17,58,0.87
17,Female,Northern,Soroti,Teso,51,100,79,43,87,54,56,89,66,0.76
15,Male,Northern,Lira,Acholi,75,72,71,63,79,60,85,69,47,0.81
16,Male,Western,Kasese,Iteso,87,84,99,67,93,82,100,83,86,0.96
15,Male,Eastern,Rukungiri,Luganda,72,77,27,66,96,49,79,60,52,0.91
15,Male,Eastern,Tororo,Luganda,83,100,69,29,68,94,86,91,79,0.76
15,Male,Eastern,Gulu,Runyankole,86,88,36,34,49,86,95,58,51,0.82
16,Female,Eastern,Mbale,Luganda,53,100,100,80,82,100,68,100,78,0.88
17,Male,Northern,Kasese,Luganda,82,100,46,71,57,100,84,92,69,0.99
17,Male,Western,Mbale,Luganda,57,61,100,100,64,100,68,87,95,0.85
15,Male,Northern,Gulu,Lusoga,41,100,74,37,99,61,20,100,87,0.82
15,Female,Western,Kabale,Acholi,58,61,63,60,87,91,65,51,90,0.81
15,Female,Eastern,Jinja,Rukiga,89,88,100,100,47,100,71,69,83,0.95
15,Female,Eastern,Jinja,Teso,65,32,82,95,54,75,90,38,51,0.94
15,Female,Western,Iganga,Ateso,54,90,100,79,72,100,74,95,88,0.91
15,Female,Western,Kampala,Lusoga,83,92,34,54,82,100,99,24,90,0.8
15,Female,Central,Lira,Runyankole,94,100,36,45,79,72,100,100,68,0.91
16,Female,Northern,Ntungamo,Acholi,83,100,100,62,72,88,35,62,72,0.87
15,Female,Eastern,Mukono,Iteso,86,85,29,25,78,92,91,71,37,0.92
15,Female,Eastern,Mbarara,Langi,63,53,100,50,69,100,82,67,100,0.89
17,Female,Eastern,Kasese,Ateso,40,52,95,61,58,79,77,65,82,0.76
17,Female,Northern,Gulu,Rukiga,72,100,69,53,79,93,47,94,81,0.76
15,Female,Western,Mbarara,Rukiga,60,100,67,64,65,76,72,52,90,0.76
16,Female,Northern,Gulu,Luganda,98,100,36,39,42,75,71,33,100,0.9
16,Male,Western,Kasese,Runyankole,71,79,46,65,62,99,34,31,72,0.9
15,Female,Northern,Jinja,Lumasaba,82,97,76,83,75,65,60,67,92,0.88
17,Male,Eastern,Gulu,Runyankole,94,100,38,65,75,54,79,94,33,0.99
15,Female,Eastern,Mbale,Luo,73,100,37,53,75,100,56,70,100,0.81
15,Female,Central,Mbarara,Acholi,38,100,88,55,59,94,76,67,92,0.9
15,Male,Western,Mpigi,Luganda,49,100,42,78,60,61,44,79,71,0.91
15,Male,Central,Mbale,Acholi,69,78,100,65,100,94,53,35,93,0.76
15,Male,Eastern,Mbale,Luganda,66,98,82,93,55,100,79,68,84,0.89
16,Male,Central,Kitgum,Luganda,72,90,98,86,67,100,78,99,75,0.93
15,Female,Eastern,Mbarara,Ateso,78,100,100,51,51,100,53,75,41,0.87
15,Female,Eastern,Jinja,Alur,70,45,62,59,71,79,79,53,46,0.84
17,Female,Eastern,Mbale,Runyankole,62,59,91,75,57,72,82,58,50,0.86
15,Female,Northern,Kasese,Japadhola,59,100,80,69,76,75,51,100,92,0.85
16,Female,Northern,Soroti,Acholi,37,61,68,57,63,83,46,25,39,0.83
16,Male,Northern,Tororo,Luganda,100,100,30,81,63,89,100,63,57,0.96
15,Female,Central,Kampala,Luganda,92,100,64,57,69,92,87,64,81,0.92
16,Female,Eastern,Mbale,Luganda,50,93,89,92,99,85,72,59,36,0.9
17,Female,Central,Kitgum,Luganda,72,80,74,38,85,75,78,40,99,0.81
17,Female,Central,Mbale,Luganda,91,100,53,60,66,100,65,94,61,0.76
15,Female,Northern,Jinja,Japadhola,61,50,67,63,78,83,32,75,98,0.76
15,Female,Northern,Jinja,Luganda,40,61,84,50,68,83,54,48,93,0.93
17,Female,Central,Gulu,Lugbara,100,100,82,89,56,100,92,60,77,0.9
17,Female,Central,Gulu,Luganda,69,36,74,38,36,100,80,24,64,0.91
16,Female,Northern,Wakiso,Rukiga,51,78,100,76,55,83,53,92,47,0.87
16,Female,Northern,Mbarara,Acholi,84,70,63,27,81,100,49,17,100,0.8
15,Female,Western,Pader,Lusoga,50,68,100,67,67,100,48,25,100,0.79
16,Male,Central,Kitgum,Luganda,79,100,93,62,63,89,75,92,44,0.82
16,Female,Central,Mbale,Luganda,73,100,64,51,89,59,87,29,45,0.76
15,Male,Northern,Kampala,Luganda,34,97,64,55,66,77,79,97,45,0.95
15,Female,Western,Tororo,Acholi,71,100,97,84,65,94,79,98,89,0.88
16,Male,Western,Pader,Luganda,100,93,92,66,33,91,76,30,99,0.94
16,Male,Eastern,Tororo,Runyankole,90,92,100,38,47,73,66,100,56,0.81
16,Female,Northern,Mbale,Alur,90,97,42,100,77,75,100,82,35,0.95
15,Male,Northern,Pader,Langi,67,58,75,77,56,100,66,38,54,0.89
15,Female,Northern,Mbale,Acholi,81,100,100,68,71,100,91,100,55,0.76
16,Female,Western,Mbale,Luganda,69,100,97,83,53,100,77,95,93,0.94
16,Female,Northern,Soroti,Lusamia,78,100,92,92,57,95,44,89,91,0.76
17,Male,Northern,Mbale,Acholi,59,90,84,74,17,64,37,90,22,0.89
15,Female,Northern,Apac,Lusoga,99,93,100,94,69,81,100,100,87,0.76
16,Male,Northern,Ntungamo,Luganda,60,54,87,42,51,100,56,45,75,0.76
16,Female,Central,Mbarara,Luganda,61,90,82,71,45,96,82,96,73,0.88
16,Male,Central,Mpigi,Acholi,100,100,38,50,65,100,95,53,51,0.77
15,Male,Northern,Mbale,Acholi,72,98,74,75,73,69,47,89,84,0.88
15,Female,Central,Gulu,Langi,34,29,39,52,54,50,41,60,33,0.88
16,Female,Central,Mbarara,Rutooro,77,56,79,60,24,100,82,32,100,0.92
17,Female,Western,Kitgum,Lusoga,55,100,27,55,78,87,86,89,16,0.97
17,Male,Northern,Mbale,Rutooro,33,46,48,40,59,55,77,80,44,0.88
15,Male,Western,Jinja,Lusoga,91,58,39,37,43,92,100,32,36,0.98
16,Male,Northern,Soroti,Lumasaba,74,83,87,74,43,94,54,64,44,0.76
17,Male,Central,Soroti,Rutooro,82,100,59,86,64,100,100,53,57,0.9
16,Female,Western,Mbarara,Luganda,50,78,100,80,83,100,70,27,100,0.8
15,Female,Central,Jinja,Luganda,50,83,69,67,69,89,57,64,67,0.81
15,Female,Western,Amuru,Luganda,99,100,57,48,56,83,59,82,76,0.87
17,Male,Western,Mbale,Lusoga,24,41,100,27,51,76,76,61,64,0.84
15,Male,Northern,Gulu,Japadhola,77,100,61,89,52,100,63,100,68,0.91
16,Male,Northern,Apac,Luganda,75,100,96,69,69,100,94,71,100,0.87
17,Female,Western,Ntungamo,Luganda,55,64,89,49,68,92,82,26,67,0.76
17,Male,Central,Mukono,Acholi,55,99,59,35,82,100,87,65,58,0.87
15,Female,Eastern,Amuru,Runyankole,72,74,57,63,55,76,82,69,20,0.99
15,Female,Northern,Kampala,Luganda,72,94,51,69,23,74,80,60,49,0.91
15,Male,Eastern,Arua,Runyankole,92,76,43,49,66,88,71,61,65,0.85
15,Female,Eastern,Mbarara,Rukiga,82,50,59,84,59,88,66,25,75,0.95
17,Female,Northern,Amuru,Luganda,46,49,75,97,92,90,45,33,81,0.79
17,Female,Western,Rukungiri,Runyankole,94,100,78,51,100,88,93,70,90,0.88
15,Female,Northern,Tororo,Lumasaba,70,98,49,69,84,82,86,66,34,0.84
15,Male,Northern,Soroti,Luganda,93,79,54,52,52,71,44,48,85,0.89
15,Male,Central,Kasese,Acholi,40,93,44,65,71,97,80,56,46,0.89
15,Female,Western,Tororo,Luganda,77,69,62,63,87,89,87,17,89,0.76
17,Female,Northern,Kitgum,Luganda,54,69,62,44,89,61,67,95,51,0.86
15,Female,Eastern,Entebbe,Luganda,85,100,26,52,84,65,51,75,81,0.86
16,Female,Eastern,Masaka,Runyankole,78,99,50,40,55,95,66,59,51,0.78
15,Male,Western,Entebbe,Lusoga,38,94,26,36,80,67,63,69,42,0.98
16,Female,Eastern,Mbale,Luganda,96,64,100,75,31,75,99,82,66,0.9
15,Female,Northern,Mpigi,Luganda,69,57,77,52,49,83,47,73,89,0.94
16,Female,Western,Mbale,Rukiga,44,83,73,59,66,100,76,62,41,0.97
15,Male,Eastern,Kisoro,Japadhola,60,18,94,53,51,75,64,17,71,0.89
17,Male,Central,Kapchorwa,Runyankole,56,100,52,53,71,100,67,90,71,0.81
17,Male,Northern,Gulu,Luganda,79,100,78,87,77,47,100,50,55,0.81
15,Female,Eastern,Bushenyi,Runyankole,48,55,100,82,59,100,89,63,72,0.92
16,Female,Eastern,Tororo,Luganda,100,72,61,74,54,86,76,68,67,0.86
15,Female,Eastern,Busia,Lusoga,58,51,100,79,52,100,43,17,51,0.88
16,Male,Eastern,Kitgum,Luganda,79,65,50,59,49,60,100,97,37,0.82
15,Female,Eastern,Kasese,Luganda,70,86,38,37,91,100,74,20,100,0.96
17,Female,Northern,Lira,Luganda,100,64,59,73,47,79,72,71,72,0.99
15,Female,Northern,Kitgum,Luganda,49,81,50,30,81,67,41,49,87,0.76
16,Female,Northern,Mbale,Luganda,100,100,26,32,74,83,92,100,50,0.93
15,Female,Central,Soroti,Runyankole,63,96,48,54,71,97,71,64,63,0.98
17,Female,Northern,Mbale,Lugisu,66,91,84,38,100,47,100,100,46,0.84
15,Female,Western,Bushenyi,Runyankole,61,100,51,42,90,96,54,66,100,0.86
17,Male,Eastern,Kapchorwa,Luganda,94,100,55,64,62,100,84,80,62,0.86
15,Female,Central,Mbale,Lusoga,45,95,83,80,99,68,83,68,85,0.84
16,Male,Eastern,Entebbe,Runyankole,67,100,100,49,53,88,85,57,91,0.79
15,Male,Northern,Mbale,Luganda,84,71,84,56,83,36,72,57,61,0.76
15,Female,Eastern,Bushenyi,Japadhola,23,100,80,64,78,100,54,74,66,0.9
15,Male,Western,Lira,Acholi,79,100,49,91,41,100,82,69,94,0.88
15,Female,Eastern,Mukono,Luganda,100,82,65,71,43,100,96,43,69,0.93
16,Female,Central,Gulu,Luganda,99,33,86,81,39,100,97,42,89,0.9
17,Female,Northern,Lira,Rukonjo,51,100,68,86,87,100,65,57,66,0.94
15,Female,Central,Kabale,Acholi,65,100,80,86,100,100,96,96,90,0.91
17,Female,Central,Mbale,Runyankole,40,63,76,80,80,79,57,58,40,0.92
17,Male,Northern,Tororo,Runyankole,86,72,100,89,57,100,62,56,76,0.9
15,Female,Northern,Kabarole,Lugisu,70,86,39,59,56,64,67,71,62,0.81
16,Female,Eastern,Lira,Runyankole,95,86,83,86,53,100,76,80,100,0.76
15,Male,Western,Mbale,Runyankole,99,90,97,66,51,100,48,87,100,0.8
16,Male,Northern,Soroti,Lugisu,79,65,55,50,53,100,73,56,85,0.9
17,Male,Northern,Kasese,Runyankole,68,58,84,46,48,100,81,67,77,0.9
16,Male,Eastern,Gulu,Acholi,61,100,32,60,67,81,58,73,32,0.92
16,Male,Central,Bushenyi,Sebei,100,87,64,64,53,100,81,75,93,0.79
17,Female,Eastern,Kasese,Runyankole,63,100,26,40,80,79,61,85,40,0.79
15,Female,Western,Kitgum,Luo,91,100,50,49,100,69,100,100,85,0.97
17,Female,Eastern,Wakiso,Acholi,44,23,51,24,63,65,70,43,58,0.76
15,Male,Eastern,Kabale,Runyankole,89,77,97,98,59,100,70,97,94,0.83
17,Female,Eastern,Gulu,Teso,65,91,72,49,74,91,57,61,66,0.84
17,Male,Central,Kabale,Acholi,77,100,52,38,80,87,100,77,61,0.92
15,Female,Central,Gulu,Ateso,79,96,95,81,61,100,97,82,79,0.99
15,Female,Eastern,Gulu,Runyankole,71,100,62,73,100,32,100,82,58,0.86
17,Female,Central,Kitgum,Rukonjo,72,100,30,48,71,95,67,68,56,0.83
16,Male,Central,Arua,Runyankole,71,100,100,57,58,100,81,64,96,0.76
15,Female,Western,Kampala,Runyoro,84,46,92,100,16,100,79,47,100,0.93
17,Female,Eastern,Kabale,Luganda,96,77,46,61,64,87,87,37,44,0.95
16,Male,Northern,Mbale,Lusoga,68,100,92,70,53,96,76,60,72,0.88
15,Female,Central,Rukungiri,Japadhola,63,88,55,54,64,60,91,54,56,0.95
15,Female,Central,Rukungiri,Luganda,60,98,77,49,40,81,37,94,46,0.83
17,Male,Central,Lira,Langi,66,26,98,64,46,100,51,17,100,0.88
15,Female,Western,Gulu,Iteso,85,83,88,78,71,100,66,82,100,0.83
15,Male,Eastern,Arua,Luganda,57,92,90,65,78,100,40,69,92,0.81
16,Female,Northern,Kitgum,Lugbara,49,100,100,73,73,82,100,53,43,0.76
15,Female,Central,Pallisa,Lugbara,27,96,70,73,74,97,81,71,33,0.85
15,Male,Western,Pallisa,Luganda,49,44,69,85,69,48,59,53,42,0.95
15,Male,Northern,Pallisa,Luganda,88,69,74,54,33,72,76,39,77,0.77
16,Female,Northern,Mbale,Lugisu,100,99,31,71,83,66,40,45,84,0.76
15,Male,Western,Soroti,Luganda,100,92,70,72,57,100,88,21,86,0.94
15,Female,Eastern,Kampala,Runyankole,53,100,78,34,68,100,81,91,85,0.96
16,Female,Western,Apac,Lusoga,82,83,96,100,97,71,100,94,70,0.9
16,Male,Central,Busia,Acholi,72,100,76,46,72,82,40,100,63,0.99
17,Female,Central,Mbale,Acholi,51,98,96,63,88,45,78,48,68,0.92
17,Female,Northern,Mbarara,Runyankole,88,64,99,52,60,85,64,80,72,0.83
15,Female,Western,Kitgum,Luganda,67,100,44,42,88,100,84,60,100,0.95
17,Female,Eastern,Mbarara,Luganda,69,74,68,47,62,36,64,79,35,0.94
15,Female,Central,Mbale,Japadhola,94,41,64,58,30,78,86,57,76,0.84
16,Female,Eastern,Kabarole,Acholi,100,100,57,46,63,100,84,89,44,0.91
15,Female,Eastern,Pader,Runyankole,88,91,88,100,43,100,81,38,32,0.87
16,Female,Northern,Mukono,Alur,75,86,100,60,50,88,93,90,100,0.92
16,Female,Northern,Mbarara,Runyankole,99,93,26,58,81,88,38,48,100,0.8
16,Female,Northern,Kisoro,Rukiga,89,92,99,78,22,100,64,43,82,0.81
16,Male,Northern,Kabale,Luganda,70,100,70,27,62,100,73,83,48,0.91
17,Female,Western,Kitgum,Luganda,86,99,98,89,72,100,39,86,100,0.86
16,Female,Western,Mbarara,Acholi,75,100,90,97,93,84,86,100,47,0.88
15,Female,Western,Jinja,Rukiga,97,74,78,100,28,94,97,24,100,0.83
15,Female,Central,Mbale,Acholi,48,80,75,72,65,89,78,87,28,0.97
17,Female,Central,Gulu,Luganda,47,100,87,93,83,100,80,93,40,0.76
16,Female,Eastern,Mbale,Acholi,83,100,26,40,83,57,85,79,79,0.94
15,Male,Northern,Mukono,Rukiga,100,50,30,73,49,88,87,43,76,0.83
15,Female,Northern,Mbarara,Runyankole,86,61,70,86,10,93,55,23,65,0.9
17,Female,Western,Kampala,Luganda,58,55,73,57,76,70,56,17,66,0.8
17,Female,Central,Mukono,Rutooro,94,76,46,51,75,53,91,100,65,0.86
16,Male,Western,Kasese,Acholi,65,100,71,88,78,70,48,50,86,0.89
15,Male,Northern,Tororo,Luganda,62,100,90,73,44,74,86,82,70,0.81
15,Female,Eastern,Entebbe,Teso,27,95,82,72,91,91,81,77,82,0.91
15,Female,Northern,Mbarara,Acholi,79,55,62,73,41,100,55,27,51,0.81
15,Female,Northern,Kampala,Runyankole,61,44,58,59,99,80,66,17,73,0.88
17,Male,Central,Tororo,Luganda,86,100,26,56,97,77,79,30,65,0.76
15,Female,Eastern,Kasese,Ateso,98,79,26,37,82,69,51,56,69,0.79
16,Female,Central,Mbale,Luganda,67,100,61,52,86,100,100,81,88,0.89
16,Female,Eastern,Iganga,Luganda,62,53,100,78,79,68,95,48,84,0.76
17,Female,Northern,Mbale,Luganda,52,100,100,67,89,66,70,89,50,0.79
16,Female,Central,Mityana,Luganda,61,39,100,73,85,46,52,56,93,0.8
16,Female,Norternh,Kampala,Lugisu,21,100,92,44,53,85,41,84,77,0.81
15,Male,Northern,Rukungiri,Luganda,37,98,39,50,81,51,62,74,84,0.81
16,Male,Eastern,Rukungiri,Lusamia,73,82,55,41,56,100,100,36,80,0.92
16,Male,Central,Soroti,Acholi,36,77,73,30,75,58,75,37,58,0.76
16,Female,Northern,Lira,Luganda,97,59,39,56,85,94,87,17,96,0.83
15,Female,Western,Lira,Acholi,57,97,71,34,73,83,82,42,99,0.86
17,Female,Northern,Kitgum,Luganda,72,100,75,44,62,89,71,64,88,0.76
17,Female,Norternh,Mubende,Rutooro,94,100,98,62,59,98,56,47,99,0.82
17,Male,Northern,Gulu,Luganda,67,33,69,54,60,93,81,41,100,0.83
16,Female,Northern,Kampala,Luganda,68,95,100,41,72,91,93,60,63,0.76
17,Male,Northern,Mukono,Luganda,48,43,85,66,61,97,67,47,87,0.9
17,Male,Eastern,Kisoro,Lusoga,91,100,68,62,64,57,87,61,58,0.92
17,Female,Northern,Jinja,Luganda,80,100,42,53,92,79,95,75,52,0.97
17,Male,Northern,Mubende,Lusoga,72,93,87,64,67,98,90,86,81,0.81
15,Male,Northern,Kabale,Runyankole,68,93,54,43,61,100,74,58,43,0.9
16,Male,Western,Rukungiri,Acholi,44,77,53,62,54,67,52,100,21,0.76
17,Female,Northern,Masindi,Runyankole,94,100,62,88,48,100,71,91,74,0.97
15,Female,Western,Mbarara,Runyankole,43,55,50,48,58,61,39,74,32,0.96
15,Male,Eastern,Bushenyi,Luganda,90,50,82,71,45,100,98,17,44,0.81
15,Female,Western,Mpigi,Acholi,74,78,97,79,53,100,94,50,100,0.83
16,Male,Northern,Soroti,Luganda,44,85,68,45,53,100,83,57,76,0.76
17,Male,Western,Kisoro,Rutooro,30,21,100,41,68,94,37,42,70,0.83
17,Male,Eastern,Mubende,Ateso,70,68,83,87,25,96,66,70,86,0.98
16,Female,Central,Kitgum,Rukiga,94,100,100,76,30,100,84,55,90,0.94
16,Male,Eastern,Jinja,Luganda,68,75,94,79,67,65,47,39,67,0.76
15,Female,Northern,Kampala,Lango,56,98,98,65,10,93,88,56,45,0.76
15,Male,Northern,Lira,Acholi,60,89,93,64,92,82,92,41,46,0.92
16,Female,Eastern,Soroti,Luganda,55,65,96,49,50,86,79,73,53,0.91
16,Female,Western,Kampala,Runyankole,64,89,96,67,52,100,83,95,44,0.76
15,Female,Northern,Ntungamo,Runyankole,84,100,53,36,60,81,100,51,76,0.76
16,Male,Eastern,Wakiso,Runyoro,100,56,100,80,41,92,100,73,85,0.91
17,Female,Eastern,Busia,Rukiga,65,100,52,64,70,96,75,41,60,0.99
15,Male,Eastern,Kampala,Acholi,63,100,52,81,81,100,60,42,85,0.9
17,Male,Eastern,Mubende,Lusoga,61,67,29,40,70,66,56,42,73,0.99
15,Female,Eastern,Mukono,Acholi,25,82,72,29,67,84,43,50,50,0.99
17,Male,Northern,Mbale,Runyoro,53,100,36,66,89,92,45,44,68,0.76
15,Male,Eastern,Entebbe,Rukiga,85,79,100,100,82,100,37,55,100,0.91
15,Female,Central,Apac,Lumasaba,57,61,51,59,100,87,81,52,89,0.95
17,Male,Western,Kitgum,Runyankole,86,100,95,78,47,86,90,92,50,0.76
17,Female,Eastern,Jinja,Lusoga,100,38,69,66,18,97,73,26,100,0.76
16,Female,Central,Kasese,Luganda,63,87,55,37,86,85,49,75,79,0.82
16,Male,Norternh,Tororo,Runyankole,100,25,100,41,65,97,100,17,100,0.89
17,Male,Northern,Wakiso,Teso,100,100,30,39,87,71,100,29,78,0.76
15,Female,Eastern,Entebbe,Runyankole,60,100,65,45,28,80,69,24,51,0.8
17,Male,Northern,Amuru,Acholi,63,54,73,91,85,78,65,54,79,0.83
17,Female,Central,Jinja,Runyankole,69,100,33,36,62,100,76,39,84,0.96
15,Male,Northern,Mbale,Acholi,100,100,26,74,61,97,78,76,98,0.91
16,Female,Western,Kapchorwa,Acholi,90,100,28,55,65,78,85,62,87,0.81
16,Female,Central,Kabarole,Luganda,83,50,38,42,63,72,91,50,34,0.93
15,Female,Western,Mbale,Luganda,54,72,100,62,52,100,83,41,77,0.87
17,Male,Eastern,Amuru,Runyankole,73,96,52,61,68,65,98,47,61,0.86
16,Female,Eastern,Tororo,Rutooro,100,98,100,93,37,92,85,94,47,0.91
15,Female,Northern,Masaka,Luganda,52,49,65,78,82,100,55,36,100,0.9
17,Male,Northern,Jinja,Lango,71,97,51,43,54,64,75,33,51,0.76
15,Female,Northern,Mbarara,Luganda,93,58,97,83,50,100,71,50,41,0.98
15,Female,Western,Masaka,Lusoga,77,100,90,59,75,92,77,88,76,0.9
16,Female,Central,Lira,Luganda,95,48,71,77,61,78,87,80,59,0.99
15,Male,Eastern,Tororo,Lusoga,66,100,29,32,75,100,33,46,100,0.79
17,Male,Eastern,Masaka,Lugisu,77,94,98,93,47,100,62,71,63,0.93
16,Female,Central,Soroti,Runyankole,99,100,41,77,93,72,100,100,48,0.98
17,Female,Western,Iganga,Rukonjo,90,82,41,76,89,66,90,38,86,0.96
17,Male,Central,Bushenyi,Runyankole,89,73,70,68,52,92,74,57,90,0.89
17,Male,Western,Gulu,Luganda,75,100,85,57,68,90,96,77,51,0.99
16,Male,Northern,Mbale,Ateso,72,64,34,61,60,100,48,17,94,0.79
15,Male,Eastern,Kabale,Acholi,78,74,86,80,25,100,72,68,78,0.98
16,Female,Central,Entebbe,Rukiga,67,54,86,71,33,100,48,25,40,0.76
17,Female,Central,Kabale,Luganda,79,100,100,63,66,100,66,92,100,0.92
15,Female,Eastern,Kampala,Luganda,57,100,78,54,33,72,100,97,37,0.87
15,Female,Central,Kisoro,Rukiga,74,67,58,38,65,96,76,17,97,0.76
17,Female,Central,Rukungiri,Luganda,40,29,65,49,76,100,63,20,70,0.78
15,Female,Northern,Kampala,Rukiga,75,46,100,87,40,100,78,38,75,0.9
